date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,season,is_weekend
2021-05-12 05:00:00+00:00,0.68,0.598,0.602,0.595,0.561,0.016,0.021,0.385,0.459,0.82,0.809,0.524,,,,,,Spring,0.0
2021-05-13 05:00:00+00:00,0.027,0.633,0.601,0.619,0.585,0.0,0.0,0.253,0.296,0.819,0.803,0.557,,,,,,Spring,0.0
2021-05-14 05:00:00+00:00,0.027,0.693,0.64,0.693,0.61,0.0,0.0,0.264,0.29,0.794,0.829,0.64,,,,,,Spring,0.0
2021-05-15 05:00:00+00:00,0.04,0.689,0.659,0.703,0.642,0.0,0.0,0.486,0.465,0.545,0.774,0.626,,,,,,Spring,1.0
2021-05-16 05:00:00+00:00,0.707,0.72,0.728,0.721,0.686,0.208,0.274,0.679,0.725,0.673,0.772,0.685,,,,,,Spring,1.0
2021-05-17 05:00:00+00:00,0.04,0.701,0.673,0.734,0.666,0.0,0.0,0.414,0.477,0.681,0.8,0.591,,,,,,Spring,0.0
2021-05-18 05:00:00+00:00,0.04,0.785,0.735,0.756,0.702,0.0,0.0,0.514,0.538,0.792,0.755,0.789,,,,,,Spring,0.0
2021-05-19 05:00:00+00:00,0.04,0.686,0.778,0.684,0.741,0.0,0.0,0.442,0.526,0.219,0.897,0.761,,,,,,Spring,0.0
2021-05-20 05:00:00+00:00,0.04,0.671,0.716,0.676,0.699,0.0,0.0,0.438,0.502,0.325,0.918,0.666,,,,,,Spring,0.0
2021-05-21 05:00:00+00:00,0.04,0.74,0.709,0.73,0.686,0.0,0.0,0.425,0.405,0.569,0.455,0.504,,,,,,Spring,0.0
2021-05-22 05:00:00+00:00,0.04,0.848,0.8,0.848,0.756,0.0,0.0,0.33,0.296,0.663,0.51,0.595,,,,,,Spring,1.0
2021-05-23 05:00:00+00:00,0.68,0.867,0.816,0.875,0.765,0.016,0.021,0.691,0.653,0.868,0.74,0.839,,,,,,Spring,1.0
2021-05-24 05:00:00+00:00,0.04,0.636,0.712,0.621,0.646,0.0,0.0,0.616,0.628,0.381,0.761,0.604,,,,,,Spring,0.0
2021-05-25 05:00:00+00:00,0.04,0.756,0.693,0.738,0.644,0.0,0.0,0.656,0.647,0.604,0.908,0.822,,,,,,Spring,0.0
2021-05-26 05:00:00+00:00,0.84,0.888,0.808,0.875,0.764,0.688,0.905,0.623,0.634,0.626,0.786,0.844,,,,,,Spring,0.0
2021-05-27 05:00:00+00:00,0.707,0.788,0.808,0.792,0.739,0.224,0.295,0.372,0.405,0.827,0.87,0.753,,,,,,Spring,0.0
2021-05-28 05:00:00+00:00,0.84,0.557,0.663,0.541,0.625,1.0,1.0,0.381,0.447,0.182,0.539,0.436,,,,,,Spring,0.0
2021-05-29 05:00:00+00:00,0.84,0.455,0.637,0.455,0.578,1.0,1.0,0.88,0.779,0.129,0.221,0.147,,,,,,Spring,1.0
2021-05-30 05:00:00+00:00,0.84,0.474,0.669,0.476,0.621,1.0,1.0,0.773,0.719,0.135,0.178,0.116,,,,,,Spring,1.0
2021-05-31 05:00:00+00:00,0.84,0.582,0.679,0.603,0.658,1.0,1.0,0.332,0.52,0.884,0.31,0.197,,,,,,Spring,0.0
2021-06-01 05:00:00+00:00,0.04,0.712,0.689,0.72,0.665,0.0,0.0,0.331,0.338,0.701,0.816,0.631,,,,,,Spring,0.0
2021-06-02 05:00:00+00:00,0.04,0.748,0.743,0.776,0.728,0.0,0.0,0.514,0.489,0.584,0.837,0.66,,,,,,Spring,0.0
2021-06-03 05:00:00+00:00,0.707,0.682,0.749,0.71,0.734,0.288,0.379,0.552,0.755,0.566,0.531,0.371,,,,,,Spring,0.0
2021-06-04 05:00:00+00:00,0.813,0.732,0.84,0.775,0.831,0.72,0.947,0.411,0.435,0.65,0.516,0.371,,,,,,Spring,0.0
2021-06-05 05:00:00+00:00,0.68,0.838,0.809,0.857,0.811,0.048,0.063,0.573,0.604,0.666,0.869,0.8,,,,,,Spring,1.0
2021-06-06 05:00:00+00:00,0.04,0.871,0.897,0.889,0.878,0.0,0.0,0.442,0.405,0.708,0.9,0.921,,,,,,Spring,1.0
2021-06-07 05:00:00+00:00,0.68,0.896,0.903,0.892,0.89,0.032,0.042,0.583,0.502,0.624,0.824,0.885,,,,,,Spring,0.0
2021-06-08 05:00:00+00:00,0.813,0.897,0.932,0.949,0.935,0.784,1.0,0.288,0.356,0.684,0.708,0.653,,,,,,Spring,0.0
2021-06-09 05:00:00+00:00,0.84,0.806,0.9,0.889,0.851,1.0,1.0,0.287,0.417,0.885,0.701,0.575,,,,,,Spring,0.0
2021-06-10 05:00:00+00:00,0.04,0.663,0.75,0.659,0.726,0.0,0.0,0.438,0.471,0.228,0.898,0.654,,,,,,Spring,0.0
2021-06-11 05:00:00+00:00,0.813,0.6,0.716,0.637,0.7,0.72,0.947,0.215,0.254,0.314,0.388,0.293,,,,,,Spring,0.0
2021-06-12 05:00:00+00:00,0.84,0.653,0.778,0.703,0.778,1.0,1.0,0.172,0.187,0.412,0.595,0.404,,,,,,Spring,1.0
2021-06-13 05:00:00+00:00,0.04,0.765,0.774,0.782,0.764,0.0,0.0,0.447,0.405,0.62,0.723,0.629,,,,,,Spring,1.0
2021-06-14 05:00:00+00:00,0.707,0.677,0.765,0.695,0.748,0.416,0.547,0.514,0.495,0.509,0.412,0.318,,,,,,Spring,0.0
2021-06-15 05:00:00+00:00,0.84,0.723,0.813,0.789,0.827,1.0,1.0,0.234,0.302,0.552,0.574,0.402,,,,,,Spring,0.0
2021-06-16 05:00:00+00:00,0.04,0.705,0.768,0.698,0.727,0.0,0.0,0.458,0.435,0.851,0.928,0.697,,,,,,Spring,0.0
2021-06-17 05:00:00+00:00,0.04,0.732,0.712,0.74,0.691,0.0,0.0,0.256,0.296,0.772,0.951,0.738,,,,,,Spring,0.0
2021-06-18 05:00:00+00:00,0.04,0.807,0.737,0.793,0.721,0.0,0.0,0.632,0.562,0.61,0.94,0.865,,,,,,Spring,0.0
2021-06-19 05:00:00+00:00,0.68,0.844,0.859,0.846,0.822,0.08,0.105,0.452,0.459,0.653,0.725,0.804,,,,,,Spring,1.0
2021-06-20 05:00:00+00:00,0.68,0.86,0.874,0.853,0.851,0.016,0.021,0.557,0.526,0.66,0.88,0.853,,,,,,Spring,1.0
2021-06-21 05:00:00+00:00,0.04,0.828,0.877,0.869,0.875,0.0,0.0,0.85,0.816,0.547,0.878,0.728,,,,,,Spring,0.0
2021-06-22 05:00:00+00:00,0.84,0.814,0.814,0.865,0.786,1.0,1.0,0.414,0.375,0.765,0.535,0.463,,,,,,Spring,0.0
2021-06-23 05:00:00+00:00,0.04,0.722,0.75,0.709,0.716,0.0,0.0,0.457,0.405,0.83,0.902,0.693,,,,,,Spring,0.0
2021-06-24 05:00:00+00:00,0.04,0.702,0.736,0.731,0.734,0.0,0.0,0.484,0.477,0.348,0.896,0.646,,,,,,Spring,0.0
2021-06-25 05:00:00+00:00,0.733,0.698,0.798,0.757,0.79,0.528,0.695,0.245,0.211,0.258,0.314,0.219,,,,,,Spring,0.0
2021-06-26 05:00:00+00:00,0.68,0.788,0.832,0.82,0.825,0.096,0.126,0.739,0.713,0.58,0.665,0.567,,,,,,Spring,1.0
2021-06-27 05:00:00+00:00,0.68,0.844,0.92,0.869,0.909,0.08,0.105,0.668,0.634,0.614,0.701,0.682,,,,,,Spring,1.0
2021-06-28 05:00:00+00:00,0.04,0.92,0.941,0.94,0.935,0.0,0.0,0.522,0.483,0.646,0.836,0.919,,,,,,Spring,0.0
2021-06-29 05:00:00+00:00,0.707,0.949,0.969,0.957,0.975,0.144,0.189,0.367,0.447,0.685,0.82,0.876,,,,,,Spring,0.0
2021-06-30 05:00:00+00:00,0.813,0.943,0.937,0.961,0.939,0.528,0.695,0.537,0.55,0.689,0.784,0.817,,,,,,Spring,0.0
2021-07-01 05:00:00+00:00,0.84,0.805,0.864,0.85,0.87,1.0,1.0,0.274,0.447,0.73,0.458,0.444,,,,,,Summer,0.0
2021-07-02 05:00:00+00:00,0.867,0.631,0.787,0.693,0.741,1.0,1.0,0.617,0.574,0.138,0.265,0.19,,,,,,Summer,0.0
2021-07-03 05:00:00+00:00,0.84,0.574,0.761,0.59,0.742,1.0,1.0,0.517,0.508,0.108,0.219,0.159,,,,,,Summer,1.0
2021-07-04 05:00:00+00:00,0.813,0.632,0.754,0.665,0.745,1.0,1.0,0.241,0.278,0.002,0.391,0.258,,,,,,Summer,1.0
2021-07-05 05:00:00+00:00,0.68,0.693,0.749,0.739,0.75,0.096,0.126,0.304,0.284,0.479,0.657,0.441,,,,,,Summer,0.0
2021-07-06 05:00:00+00:00,0.84,0.823,0.86,0.871,0.853,0.768,1.0,0.505,0.683,0.646,0.552,0.489,,,,,,Summer,0.0
2021-07-07 05:00:00+00:00,0.68,0.851,0.908,0.914,0.911,0.032,0.042,0.348,0.326,0.733,0.834,0.704,,,,,,Summer,0.0
2021-07-08 05:00:00+00:00,0.84,0.653,0.813,0.725,0.81,1.0,1.0,0.337,0.447,0.183,0.485,0.304,,,,,,Summer,0.0
2021-07-09 05:00:00+00:00,0.867,0.691,0.826,0.754,0.841,1.0,1.0,0.804,0.773,0.165,0.166,0.113,,,,,,Summer,0.0
2021-07-10 05:00:00+00:00,0.813,0.684,0.819,0.731,0.826,0.96,1.0,0.287,0.284,0.136,0.512,0.34,,,,,,Summer,1.0
2021-07-11 05:00:00+00:00,0.813,0.749,0.792,0.799,0.798,0.624,0.821,0.279,0.248,0.623,0.523,0.398,,,,,,Summer,1.0
2021-07-12 05:00:00+00:00,0.867,0.644,0.82,0.726,0.821,1.0,1.0,0.364,0.399,0.174,0.344,0.216,,,,,,Summer,0.0
2021-07-13 05:00:00+00:00,0.68,0.639,0.813,0.681,0.815,0.08,0.105,0.367,0.393,0.233,0.428,0.26,,,,,,Summer,0.0
2021-07-14 05:00:00+00:00,0.84,0.743,0.84,0.847,0.852,0.64,0.842,0.176,0.224,0.5,0.373,0.269,,,,,,Summer,0.0
2021-07-15 05:00:00+00:00,0.04,0.788,0.888,0.896,0.911,0.0,0.0,0.194,0.187,0.61,0.781,0.593,,,,,,Summer,0.0
2021-07-16 05:00:00+00:00,0.04,0.856,0.925,0.896,0.934,0.0,0.0,0.487,0.568,0.659,0.777,0.687,,,,,,Summer,0.0
2021-07-17 05:00:00+00:00,0.707,0.718,0.863,0.789,0.862,0.656,0.863,0.307,0.356,0.182,0.568,0.393,,,,,,Summer,1.0
2021-07-18 05:00:00+00:00,0.813,0.698,0.855,0.781,0.846,1.0,1.0,0.284,0.489,0.195,0.332,0.229,,,,,,Summer,1.0
2021-07-19 05:00:00+00:00,0.707,0.696,0.858,0.774,0.854,0.448,0.589,0.261,0.26,0.122,0.385,0.267,,,,,,Summer,0.0
2021-07-20 05:00:00+00:00,0.68,0.812,0.854,0.883,0.863,0.016,0.021,0.194,0.272,0.746,0.809,0.632,,,,,,Summer,0.0
2021-07-21 05:00:00+00:00,0.68,0.781,0.845,0.825,0.83,0.064,0.084,0.299,0.363,0.767,0.724,0.567,,,,,,Summer,0.0
2021-07-22 05:00:00+00:00,0.68,0.733,0.807,0.768,0.794,0.032,0.042,0.237,0.242,0.884,0.778,0.59,,,,,,Summer,0.0
2021-07-23 05:00:00+00:00,0.733,0.734,0.809,0.786,0.793,0.288,0.379,0.364,0.338,0.869,0.785,0.565,,,,,,Summer,0.0
2021-07-24 05:00:00+00:00,0.04,0.72,0.803,0.773,0.808,0.0,0.0,0.246,0.29,0.301,0.841,0.6,,,,,,Summer,1.0
2021-07-25 05:00:00+00:00,0.733,0.726,0.845,0.771,0.842,0.368,0.484,0.869,0.779,0.579,0.373,0.274,,,,,,Summer,1.0
2021-07-26 05:00:00+00:00,0.04,0.843,0.861,0.862,0.872,0.0,0.0,0.367,0.375,0.747,0.851,0.749,,,,,,Summer,0.0
2021-07-27 05:00:00+00:00,0.84,0.832,0.859,0.862,0.85,1.0,1.0,0.51,0.453,0.778,0.813,0.679,,,,,,Summer,0.0
2021-07-28 05:00:00+00:00,0.707,0.679,0.818,0.714,0.813,0.416,0.547,0.256,0.302,0.183,0.617,0.423,,,,,,Summer,0.0
2021-07-29 05:00:00+00:00,0.813,0.733,0.812,0.743,0.805,0.544,0.716,0.696,0.767,0.555,0.569,0.486,,,,,,Summer,0.0
2021-07-30 05:00:00+00:00,0.68,0.74,0.796,0.757,0.767,0.128,0.168,0.553,0.616,0.808,0.753,0.602,,,,,,Summer,0.0
2021-07-31 05:00:00+00:00,0.04,0.707,0.749,0.721,0.708,0.0,0.0,0.276,0.314,0.794,0.858,0.656,,,,,,Summer,1.0
2021-08-01 05:00:00+00:00,0.04,0.728,0.752,0.757,0.745,0.0,0.0,0.264,0.302,0.505,0.745,0.568,,,,,,Summer,1.0
2021-08-02 05:00:00+00:00,0.68,0.74,0.802,0.752,0.804,0.064,0.084,0.397,0.435,0.811,0.745,0.58,,,,,,Summer,0.0
2021-08-03 05:00:00+00:00,0.04,0.732,0.776,0.761,0.785,0.0,0.0,0.174,0.157,0.545,0.532,0.422,,,,,,Summer,0.0
2021-08-04 05:00:00+00:00,0.84,0.708,0.816,0.736,0.83,1.0,1.0,0.23,0.205,0.282,0.415,0.324,,,,,,Summer,0.0
2021-08-05 05:00:00+00:00,0.84,0.661,0.821,0.71,0.809,1.0,1.0,0.345,0.622,0.044,0.231,0.154,,,,,,Summer,0.0
2021-08-06 05:00:00+00:00,0.68,0.787,0.827,0.858,0.834,0.032,0.042,0.234,0.23,0.609,0.729,0.573,,,,,,Summer,0.0
2021-08-07 05:00:00+00:00,0.68,0.842,0.861,0.891,0.859,0.016,0.021,0.347,0.399,0.635,0.701,0.637,,,,,,Summer,1.0
2021-08-08 05:00:00+00:00,0.68,0.79,0.886,0.835,0.895,0.016,0.021,0.155,0.193,0.541,0.479,0.415,,,,,,Summer,1.0
2021-08-09 05:00:00+00:00,0.84,0.685,0.86,0.744,0.862,1.0,1.0,0.32,0.35,0.176,0.54,0.336,,,,,,Summer,0.0
2021-08-10 05:00:00+00:00,0.707,0.732,0.855,0.803,0.862,0.432,0.568,0.26,0.29,0.186,0.432,0.317,,,,,,Summer,0.0
2021-08-11 05:00:00+00:00,0.04,0.859,0.915,0.911,0.93,0.0,0.0,0.5,0.526,0.597,0.683,0.62,,,,,,Summer,0.0
2021-08-12 05:00:00+00:00,0.04,0.916,0.941,0.958,0.959,0.0,0.0,0.372,0.447,0.669,0.726,0.721,,,,,,Summer,0.0
2021-08-13 05:00:00+00:00,0.68,0.875,0.936,0.955,0.965,0.016,0.021,0.172,0.35,0.601,0.699,0.604,,,,,,Summer,0.0
2021-08-14 05:00:00+00:00,0.733,0.874,0.919,0.92,0.894,0.304,0.4,0.355,0.52,0.757,0.571,0.575,,,,,,Summer,1.0
2021-08-15 05:00:00+00:00,0.04,0.771,0.841,0.791,0.811,0.0,0.0,0.24,0.29,0.979,0.831,0.677,,,,,,Summer,1.0
2021-08-16 05:00:00+00:00,0.04,0.738,0.816,0.787,0.801,0.0,0.0,0.368,0.423,0.219,0.729,0.543,,,,,,Summer,0.0
2021-08-17 05:00:00+00:00,0.707,0.784,0.835,0.814,0.84,0.144,0.189,0.283,0.308,0.618,0.492,0.458,,,,,,Summer,0.0
2021-08-18 05:00:00+00:00,0.68,0.851,0.878,0.891,0.872,0.016,0.021,0.416,0.399,0.587,0.47,0.48,,,,,,Summer,0.0
2021-08-19 05:00:00+00:00,0.867,0.761,0.9,0.821,0.92,1.0,1.0,0.539,0.677,0.484,0.222,0.172,,,,,,Summer,0.0
2021-08-20 05:00:00+00:00,0.707,0.76,0.916,0.836,0.934,0.304,0.4,0.181,0.169,0.774,0.245,0.2,,,,,,Summer,0.0
2021-08-21 05:00:00+00:00,0.68,0.787,0.91,0.863,0.938,0.24,0.316,0.352,0.363,0.278,0.574,0.441,,,,,,Summer,1.0
2021-08-22 05:00:00+00:00,0.84,0.721,0.893,0.757,0.858,1.0,1.0,1.0,1.0,0.197,0.202,0.149,,,,,,Summer,1.0
2021-08-23 05:00:00+00:00,0.867,0.73,0.906,0.795,0.92,1.0,1.0,0.433,0.495,0.275,0.504,0.329,,,,,,Summer,0.0
2021-08-24 05:00:00+00:00,0.733,0.82,0.897,0.87,0.902,0.448,0.589,0.306,0.314,0.861,0.551,0.464,,,,,,Summer,0.0
2021-08-25 05:00:00+00:00,0.04,0.86,0.898,0.922,0.923,0.0,0.0,0.068,0.085,0.792,0.707,0.579,,,,,,Summer,0.0
2021-08-26 05:00:00+00:00,0.04,0.888,0.908,0.955,0.924,0.0,0.0,0.16,0.181,0.677,0.721,0.632,,,,,,Summer,0.0
2021-08-27 05:00:00+00:00,0.68,0.83,0.925,0.905,0.892,0.016,0.021,0.424,0.435,0.126,0.652,0.534,,,,,,Summer,0.0
2021-08-28 05:00:00+00:00,0.68,0.67,0.835,0.677,0.813,0.176,0.232,0.494,0.508,0.208,0.637,0.531,,,,,,Summer,1.0
2021-08-29 05:00:00+00:00,0.68,0.726,0.829,0.76,0.823,0.032,0.042,0.229,0.242,0.493,0.346,0.294,,,,,,Summer,1.0
2021-08-30 05:00:00+00:00,0.867,0.824,0.88,0.872,0.88,1.0,1.0,0.487,0.544,0.625,0.494,0.418,,,,,,Summer,0.0
2021-08-31 05:00:00+00:00,0.04,0.792,0.864,0.811,0.867,0.0,0.0,0.426,0.423,0.743,0.619,0.576,,,,,,Summer,0.0
2021-09-01 05:00:00+00:00,0.867,0.665,0.814,0.721,0.773,1.0,1.0,0.623,0.526,0.994,0.153,0.135,,,,,,Summer,0.0
2021-09-02 05:00:00+00:00,0.867,0.684,0.789,0.686,0.734,1.0,1.0,1.0,1.0,0.985,0.476,0.384,,,,,,Summer,0.0
2021-09-03 05:00:00+00:00,0.68,0.682,0.746,0.698,0.725,0.016,0.021,0.307,0.332,0.85,0.631,0.459,,,,,,Summer,0.0
2021-09-04 05:00:00+00:00,0.013,0.724,0.772,0.746,0.749,0.0,0.0,0.241,0.266,0.777,0.702,0.514,,,,,,Summer,1.0
2021-09-05 05:00:00+00:00,0.68,0.683,0.777,0.722,0.777,0.08,0.105,0.435,0.381,0.557,0.242,0.203,,,,,,Summer,1.0
2021-09-06 05:00:00+00:00,0.04,0.76,0.831,0.79,0.807,0.0,0.0,0.439,0.471,0.716,0.657,0.535,,,,,,Summer,0.0
2021-09-07 05:00:00+00:00,0.04,0.734,0.785,0.745,0.764,0.0,0.0,0.366,0.369,0.722,0.658,0.518,,,,,,Summer,0.0
2021-09-08 05:00:00+00:00,0.68,0.775,0.802,0.792,0.795,0.016,0.021,0.689,0.64,0.544,0.575,0.526,,,,,,Summer,0.0
2021-09-09 05:00:00+00:00,0.84,0.706,0.871,0.779,0.88,1.0,1.0,0.38,0.338,0.553,0.152,0.129,,,,,,Summer,0.0
2021-09-10 05:00:00+00:00,0.813,0.694,0.774,0.737,0.747,0.768,1.0,0.46,0.495,0.834,0.583,0.411,,,,,,Summer,0.0
2021-09-11 05:00:00+00:00,0.04,0.711,0.73,0.717,0.711,0.0,0.0,0.38,0.375,0.674,0.623,0.481,,,,,,Summer,1.0
2021-09-12 05:00:00+00:00,0.04,0.768,0.817,0.79,0.801,0.0,0.0,0.739,0.677,0.632,0.567,0.467,,,,,,Summer,1.0
2021-09-13 05:00:00+00:00,0.84,0.738,0.813,0.761,0.815,0.704,0.926,0.341,0.338,0.827,0.606,0.457,,,,,,Summer,0.0
2021-09-14 05:00:00+00:00,0.813,0.677,0.777,0.721,0.78,0.32,0.421,0.416,0.411,0.277,0.633,0.42,,,,,,Summer,0.0
2021-09-15 05:00:00+00:00,0.68,0.796,0.842,0.82,0.833,0.128,0.168,0.691,0.616,0.575,0.502,0.432,,,,,,Summer,0.0
2021-09-16 05:00:00+00:00,0.813,0.658,0.82,0.722,0.818,0.64,0.842,0.506,0.483,0.146,0.289,0.179,,,,,,Summer,0.0
2021-09-17 05:00:00+00:00,0.68,0.653,0.816,0.696,0.818,0.048,0.063,0.324,0.356,0.15,0.282,0.179,,,,,,Summer,0.0
2021-09-18 05:00:00+00:00,0.733,0.731,0.838,0.791,0.84,0.336,0.442,0.163,0.163,0.041,0.376,0.254,,,,,,Summer,1.0
2021-09-19 05:00:00+00:00,0.813,0.666,0.765,0.701,0.764,0.256,0.337,0.287,0.308,0.058,0.623,0.402,,,,,,Summer,1.0
2021-09-20 05:00:00+00:00,0.0,0.652,0.728,0.69,0.729,0.0,0.0,0.331,0.35,0.309,0.599,0.376,,,,,,Summer,0.0
2021-09-21 05:00:00+00:00,0.68,0.666,0.733,0.729,0.726,0.032,0.042,0.224,0.254,0.357,0.354,0.23,,,,,,Summer,0.0
2021-09-22 05:00:00+00:00,0.68,0.708,0.852,0.762,0.855,0.032,0.042,0.299,0.296,0.439,0.247,0.189,,,,,,Summer,0.0
2021-09-23 05:00:00+00:00,0.68,0.761,0.872,0.778,0.867,0.096,0.126,0.508,0.489,0.407,0.486,0.396,,,,,,Summer,0.0
2021-09-24 05:00:00+00:00,0.733,0.702,0.858,0.754,0.854,0.496,0.653,0.567,0.58,0.482,0.197,0.152,,,,,,Summer,0.0
2021-09-25 05:00:00+00:00,0.813,0.673,0.794,0.711,0.796,0.336,0.442,0.258,0.266,0.158,0.462,0.309,,,,,,Summer,1.0
2021-09-26 05:00:00+00:00,0.813,0.683,0.76,0.696,0.726,1.0,1.0,0.54,0.489,0.805,0.521,0.414,,,,,,Summer,1.0
2021-09-27 05:00:00+00:00,0.04,0.712,0.722,0.714,0.703,0.0,0.0,0.533,0.477,0.64,0.541,0.487,,,,,,Summer,0.0
2021-09-28 05:00:00+00:00,0.84,0.661,0.746,0.725,0.711,1.0,1.0,0.441,0.387,0.736,0.27,0.216,,,,,,Summer,0.0
2021-09-29 05:00:00+00:00,0.04,0.602,0.681,0.601,0.65,0.0,0.0,0.358,0.308,0.931,0.477,0.334,,,,,,Summer,0.0
2021-09-30 05:00:00+00:00,0.707,0.574,0.679,0.567,0.654,0.24,0.316,0.377,0.369,0.877,0.421,0.29,,,,,,Summer,0.0
2021-10-01 05:00:00+00:00,0.04,0.613,0.648,0.608,0.631,0.0,0.0,0.314,0.326,0.803,0.467,0.304,,,,,,Fall,0.0
2021-10-02 05:00:00+00:00,0.027,0.69,0.666,0.693,0.65,0.0,0.0,0.394,0.387,0.676,0.515,0.365,,,,,,Fall,1.0
2021-10-03 05:00:00+00:00,0.813,0.627,0.725,0.673,0.722,0.848,1.0,0.284,0.308,0.182,0.385,0.22,,,,,,Fall,1.0
2021-10-04 05:00:00+00:00,0.84,0.568,0.744,0.609,0.717,1.0,1.0,0.504,0.465,0.207,0.116,0.108,,,,,,Fall,0.0
2021-10-05 05:00:00+00:00,0.84,0.566,0.719,0.596,0.717,1.0,1.0,0.232,0.26,0.06,0.145,0.088,,,,,,Fall,0.0
2021-10-06 05:00:00+00:00,0.04,0.647,0.707,0.682,0.705,0.0,0.0,0.047,0.018,0.755,0.362,0.228,,,,,,Fall,0.0
2021-10-07 05:00:00+00:00,0.04,0.681,0.721,0.73,0.721,0.0,0.0,0.06,0.073,0.719,0.435,0.291,,,,,,Fall,0.0
2021-10-08 05:00:00+00:00,0.68,0.65,0.717,0.683,0.713,0.016,0.021,0.383,0.393,0.151,0.523,0.317,,,,,,Fall,0.0
2021-10-09 05:00:00+00:00,0.68,0.581,0.762,0.585,0.737,0.08,0.105,0.463,0.465,0.246,0.39,0.266,,,,,,Fall,1.0
2021-10-10 05:00:00+00:00,0.68,0.589,0.77,0.613,0.748,0.048,0.063,0.331,0.314,0.239,0.168,0.129,,,,,,Fall,1.0
2021-10-11 05:00:00+00:00,0.04,0.631,0.769,0.672,0.764,0.0,0.0,0.246,0.272,0.184,0.344,0.193,,,,,,Fall,0.0
2021-10-12 05:00:00+00:00,0.04,0.688,0.742,0.725,0.748,0.0,0.0,0.052,0.079,0.643,0.403,0.248,,,,,,Fall,0.0
2021-10-13 05:00:00+00:00,0.04,0.712,0.742,0.736,0.734,0.0,0.0,0.165,0.175,0.626,0.482,0.326,,,,,,Fall,0.0
2021-10-14 05:00:00+00:00,0.04,0.694,0.766,0.734,0.768,0.0,0.0,0.155,0.193,0.859,0.424,0.268,,,,,,Fall,0.0
2021-10-15 05:00:00+00:00,0.04,0.669,0.754,0.724,0.757,0.0,0.0,0.258,0.211,0.477,0.343,0.212,,,,,,Fall,0.0
2021-10-16 05:00:00+00:00,0.867,0.709,0.839,0.715,0.818,1.0,1.0,0.802,0.707,0.55,0.34,0.271,,,,,,Fall,1.0
2021-10-17 05:00:00+00:00,0.813,0.599,0.7,0.602,0.668,0.464,0.611,0.462,0.453,0.794,0.451,0.305,,,,,,Fall,1.0
2021-10-18 05:00:00+00:00,0.04,0.559,0.651,0.533,0.605,0.0,0.0,0.484,0.453,0.823,0.441,0.321,,,,,,Fall,0.0
2021-10-19 05:00:00+00:00,0.04,0.557,0.631,0.534,0.595,0.0,0.0,0.651,0.616,0.786,0.415,0.319,,,,,,Fall,0.0
2021-10-20 05:00:00+00:00,0.04,0.67,0.713,0.676,0.673,0.0,0.0,0.329,0.32,0.745,0.438,0.334,,,,,,Fall,0.0
2021-10-21 05:00:00+00:00,0.04,0.7,0.725,0.698,0.707,0.0,0.0,0.348,0.302,0.617,0.429,0.356,,,,,,Fall,0.0
2021-10-22 05:00:00+00:00,0.68,0.665,0.708,0.662,0.675,0.016,0.021,0.39,0.363,0.683,0.414,0.316,,,,,,Fall,0.0
2021-10-23 05:00:00+00:00,0.04,0.548,0.635,0.55,0.61,0.0,0.0,0.369,0.314,0.848,0.392,0.271,,,,,,Fall,1.0
2021-10-24 05:00:00+00:00,0.04,0.533,0.585,0.518,0.572,0.0,0.0,0.306,0.278,0.757,0.438,0.249,,,,,,Fall,1.0
2021-10-25 05:00:00+00:00,0.84,0.537,0.68,0.563,0.663,1.0,1.0,0.474,0.387,0.17,0.07,0.044,,,,,,Fall,0.0
2021-10-26 05:00:00+00:00,0.84,0.577,0.701,0.595,0.606,1.0,1.0,1.0,1.0,0.117,0.078,0.054,,,,,,Fall,0.0
2021-10-27 05:00:00+00:00,0.84,0.492,0.673,0.474,0.576,1.0,1.0,1.0,1.0,0.032,0.075,0.137,,,,,,Fall,0.0
2021-10-28 05:00:00+00:00,0.04,0.472,0.606,0.472,0.584,0.0,0.0,0.463,0.423,0.015,0.21,0.158,,,,,,Fall,0.0
2021-10-29 05:00:00+00:00,0.04,0.478,0.586,0.478,0.564,0.0,0.0,0.546,0.453,0.137,0.218,0.143,,,,,,Fall,0.0
2021-10-30 05:00:00+00:00,0.867,0.561,0.707,0.584,0.646,1.0,1.0,0.74,0.707,0.264,0.073,0.073,,,,,,Fall,1.0
2021-10-31 05:00:00+00:00,0.813,0.624,0.733,0.622,0.693,1.0,1.0,0.659,0.562,0.697,0.35,0.246,,,,,,Fall,1.0
2021-11-01 05:00:00+00:00,0.04,0.548,0.63,0.523,0.599,0.0,0.0,0.602,0.538,0.741,0.393,0.305,,,,,,Fall,0.0
2021-11-02 05:00:00+00:00,0.68,0.526,0.627,0.502,0.595,0.032,0.042,0.475,0.429,0.682,0.287,0.218,,,,,,Fall,0.0
2021-11-03 05:00:00+00:00,0.04,0.468,0.543,0.456,0.53,0.0,0.0,0.363,0.332,0.805,0.338,0.186,,,,,,Fall,0.0
2021-11-04 05:00:00+00:00,0.04,0.443,0.5,0.46,0.495,0.0,0.0,0.077,0.091,0.001,0.348,0.15,,,,,,Fall,0.0
