date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,season,is_weekend,temperature_range,is_hot_day,is_cold_day,is_rainy_day,precipitation_intensity,diurnal_temp_range,sunshine_ratio,rain_ratio,is_heavy_precipitation
2005-07-28 05:00:00+00:00,0.04,0.716,0.843,0.744,0.833,0.0,0.0,0.413,0.483,0.098,0.776,0.614,2,0.0,-0.127,0,0,1,0.6726384364820847,-0.127,,1.1694915254237288,0
2005-07-29 05:00:00+00:00,0.04,0.817,0.805,0.829,0.796,0.0,0.0,0.279,0.302,0.702,0.753,0.614,2,0.0,0.0119999999999999,1,0,1,0.45439739413680785,0.0119999999999999,,1.0824372759856629,0
2005-07-30 05:00:00+00:00,0.04,0.733,0.854,0.761,0.851,0.0,0.0,0.232,0.296,0.151,0.641,0.509,2,1.0,-0.121,0,0,1,0.4557956777996071,-0.121,,1.2758620689655171,0
2005-07-31 05:00:00+00:00,0.04,0.717,0.826,0.759,0.832,0.0,0.0,0.135,0.26,0.207,0.444,0.337,2,1.0,-0.10899999999999999,0,0,1,0.40059347181008903,-0.10899999999999999,,1.9259259259259258,0
2005-08-01 05:00:00+00:00,0.04,0.815,0.823,0.85,0.827,0.0,0.0,0.331,0.405,0.563,0.776,0.677,2,0.0,-0.008000000000000007,1,0,1,0.48892171344165436,-0.008000000000000007,,1.2235649546827794,0
2005-08-02 05:00:00+00:00,0.68,0.847,0.88,0.888,0.883,0.064,0.084,0.229,0.26,0.709,0.768,0.624,2,0.0,-0.03300000000000003,1,0,1,0.3669871794871795,-0.03300000000000003,1.3125,1.1353711790393013,0
2005-08-03 05:00:00+00:00,0.707,0.854,0.904,0.919,0.896,0.16,0.211,0.207,0.381,0.716,0.713,0.626,2,0.0,-0.050000000000000044,1,0,1,0.33067092651757185,-0.050000000000000044,1.3187499999999999,1.8405797101449277,0
2005-08-04 05:00:00+00:00,0.04,0.798,0.879,0.856,0.903,0.0,0.0,0.311,0.375,0.428,0.762,0.647,2,0.0,-0.08099999999999996,1,0,1,0.48068006182380213,-0.08099999999999996,,1.2057877813504823,0
2005-08-05 05:00:00+00:00,0.68,0.923,0.91,0.939,0.911,0.048,0.063,0.417,0.61,0.657,0.712,0.76,2,0.0,0.013000000000000012,1,0,1,0.5486842105263158,0.013000000000000012,1.3125,1.4628297362110312,0
2005-08-06 05:00:00+00:00,0.04,0.779,0.885,0.796,0.876,0.0,0.0,0.267,0.284,0.104,0.654,0.614,2,1.0,-0.10599999999999998,0,0,1,0.43485342019543977,-0.10599999999999998,,1.0636704119850187,0
2005-08-07 05:00:00+00:00,0.04,0.811,0.845,0.825,0.85,0.0,0.0,0.366,0.405,0.571,0.589,0.587,2,1.0,-0.03399999999999992,1,0,1,0.6235093696763203,-0.03399999999999992,,1.1065573770491803,0
2005-08-08 05:00:00+00:00,0.04,0.867,0.874,0.885,0.876,0.0,0.0,0.313,0.417,0.598,0.725,0.707,2,0.0,-0.007000000000000006,1,0,1,0.44271570014144274,-0.007000000000000006,,1.3322683706070286,0
2005-08-09 05:00:00+00:00,0.707,0.831,0.927,0.863,0.923,0.176,0.232,0.397,0.447,0.585,0.4,0.466,2,0.0,-0.09600000000000009,1,0,1,0.851931330472103,-0.09600000000000009,1.3181818181818183,1.1259445843828715,0
2005-08-10 05:00:00+00:00,0.68,0.853,0.911,0.89,0.901,0.032,0.042,0.368,0.399,0.554,0.772,0.735,2,0.0,-0.05800000000000005,1,0,1,0.5006802721088436,-0.05800000000000005,1.3125,1.0842391304347827,0
2005-08-11 05:00:00+00:00,0.707,0.865,0.91,0.923,0.916,0.144,0.189,0.238,0.26,0.653,0.683,0.587,2,0.0,-0.04500000000000004,1,0,1,0.40545144804088584,-0.04500000000000004,1.3125,1.092436974789916,0
2005-08-12 05:00:00+00:00,0.04,0.795,0.9,0.843,0.93,0.0,0.0,0.329,0.326,0.374,0.629,0.523,2,0.0,-0.10499999999999998,1,0,1,0.6290630975143403,-0.10499999999999998,,0.9908814589665653,0
2005-08-13 05:00:00+00:00,0.04,0.917,0.966,0.96,0.968,0.0,0.0,0.414,0.556,0.639,0.704,0.71,2,1.0,-0.04899999999999993,1,0,1,0.5830985915492958,-0.04899999999999993,,1.3429951690821258,0
2005-08-14 05:00:00+00:00,0.84,0.831,0.893,0.9,0.901,1.0,1.0,0.224,0.302,0.143,0.551,0.45,2,1.0,-0.062000000000000055,1,0,1,0.49777777777777776,-0.062000000000000055,1.0,1.3482142857142856,0
2005-08-15 05:00:00+00:00,0.84,0.671,0.833,0.712,0.836,1.0,1.0,0.462,0.502,0.099,0.436,0.283,2,0.0,-0.16199999999999992,0,0,1,1.6325088339222618,-0.16199999999999992,1.0,1.0865800865800865,0
2005-08-16 05:00:00+00:00,0.04,0.709,0.814,0.758,0.822,0.0,0.0,0.197,0.23,0.281,0.698,0.486,2,0.0,-0.10499999999999998,0,0,1,0.40534979423868317,-0.10499999999999998,,1.16751269035533,0
2005-08-17 05:00:00+00:00,0.68,0.772,0.854,0.812,0.827,0.048,0.063,0.335,0.248,0.822,0.682,0.565,2,0.0,-0.08199999999999996,0,0,1,0.592920353982301,-0.08199999999999996,1.3125,0.7402985074626866,0
2005-08-18 05:00:00+00:00,0.04,0.718,0.797,0.758,0.782,0.0,0.0,0.318,0.23,0.094,0.703,0.533,2,0.0,-0.07900000000000007,0,0,1,0.5966228893058161,-0.07900000000000007,,0.7232704402515724,0
2005-08-19 05:00:00+00:00,0.68,0.72,0.805,0.747,0.807,0.032,0.042,0.315,0.369,0.351,0.754,0.57,2,0.0,-0.08500000000000008,0,0,1,0.5526315789473685,-0.08500000000000008,1.3125,1.1714285714285715,0
2005-08-20 05:00:00+00:00,0.04,0.755,0.82,0.8,0.813,0.0,0.0,0.187,0.211,0.355,0.47,0.358,2,1.0,-0.06499999999999995,0,0,1,0.5223463687150838,-0.06499999999999995,,1.1283422459893049,0
2005-08-21 05:00:00+00:00,0.84,0.819,0.867,0.871,0.873,1.0,1.0,0.336,0.387,0.622,0.376,0.323,2,1.0,-0.04800000000000004,1,0,1,1.0402476780185759,-0.04800000000000004,1.0,1.1517857142857142,0
2005-08-22 05:00:00+00:00,0.027,0.774,0.85,0.799,0.84,0.0,0.0,0.271,0.266,0.797,0.65,0.587,2,0.0,-0.07599999999999996,0,0,1,0.4616695059625214,-0.07599999999999996,,0.981549815498155,0
2005-08-23 05:00:00+00:00,0.027,0.736,0.808,0.776,0.792,0.0,0.0,0.213,0.193,0.777,0.595,0.471,2,0.0,-0.07200000000000006,0,0,1,0.45222929936305734,-0.07200000000000006,,0.9061032863849766,0
2005-08-24 05:00:00+00:00,0.707,0.687,0.812,0.72,0.8,0.304,0.4,0.169,0.308,0.962,0.549,0.393,2,0.0,-0.125,0,0,1,0.4300254452926209,-0.125,1.3157894736842106,1.8224852071005915,0
2005-08-25 05:00:00+00:00,0.027,0.722,0.781,0.747,0.761,0.0,0.0,0.275,0.29,0.916,0.639,0.471,2,0.0,-0.05900000000000005,0,0,1,0.5838641188959661,-0.05900000000000005,,1.0545454545454545,0
2005-08-26 05:00:00+00:00,0.04,0.776,0.791,0.819,0.78,0.0,0.0,0.169,0.211,0.665,0.763,0.595,2,0.0,-0.015000000000000013,0,0,1,0.2840336134453782,-0.015000000000000013,,1.2485207100591715,0
2005-08-27 05:00:00+00:00,0.013,0.781,0.813,0.81,0.808,0.0,0.0,0.354,0.369,0.541,0.75,0.635,2,1.0,-0.03199999999999992,0,0,1,0.5574803149606299,-0.03199999999999992,,1.0423728813559323,0
2005-08-28 05:00:00+00:00,0.68,0.788,0.848,0.808,0.833,0.176,0.232,0.329,0.502,0.449,0.544,0.471,2,1.0,-0.05999999999999994,0,0,1,0.6985138004246285,-0.05999999999999994,1.3181818181818183,1.5258358662613982,0
2005-08-29 05:00:00+00:00,0.813,0.734,0.9,0.793,0.913,1.0,1.0,0.321,0.405,0.467,0.325,0.222,2,0.0,-0.16600000000000004,0,0,1,1.445945945945946,-0.16600000000000004,1.0,1.2616822429906542,0
2005-08-30 05:00:00+00:00,0.84,0.675,0.888,0.757,0.908,1.0,1.0,0.226,0.23,0.484,0.05,0.036,2,0.0,-0.21299999999999997,0,0,1,6.277777777777779,-0.21299999999999997,1.0,1.0176991150442478,0
2005-08-31 05:00:00+00:00,0.707,0.769,0.909,0.798,0.918,0.4,0.526,0.924,0.979,0.507,0.428,0.333,2,0.0,-0.14,0,0,1,2.774774774774775,-0.14,1.315,1.0595238095238095,1
2005-09-01 05:00:00+00:00,0.733,0.768,0.863,0.795,0.858,0.512,0.674,0.449,0.471,0.781,0.606,0.483,2,0.0,-0.09499999999999997,0,0,1,0.9296066252587992,-0.09499999999999997,1.31640625,1.0489977728285078,0
2005-09-02 05:00:00+00:00,0.013,0.781,0.829,0.813,0.825,0.0,0.0,0.177,0.266,0.711,0.703,0.56,2,0.0,-0.04799999999999993,0,0,1,0.3160714285714285,-0.04799999999999993,,1.5028248587570623,0
2005-09-03 05:00:00+00:00,0.027,0.742,0.841,0.769,0.815,0.0,0.0,0.315,0.314,0.843,0.663,0.534,2,1.0,-0.09899999999999998,0,0,1,0.5898876404494382,-0.09899999999999998,,0.9968253968253968,0
2005-09-04 05:00:00+00:00,0.707,0.706,0.814,0.755,0.81,0.176,0.232,0.127,0.272,0.967,0.559,0.394,2,1.0,-0.10799999999999998,0,0,1,0.3223350253807106,-0.10799999999999998,1.3181818181818183,2.141732283464567,0
2005-09-05 05:00:00+00:00,0.0,0.677,0.784,0.708,0.763,0.0,0.0,0.289,0.338,0.107,0.713,0.477,2,0.0,-0.10699999999999998,0,0,1,0.6058700209643606,-0.10699999999999998,,1.1695501730103808,0
2005-09-06 05:00:00+00:00,0.027,0.699,0.739,0.731,0.741,0.0,0.0,0.143,0.193,0.349,0.716,0.493,2,0.0,-0.040000000000000036,0,0,1,0.29006085192697767,-0.040000000000000036,,1.3496503496503498,0
2005-09-07 05:00:00+00:00,0.0,0.762,0.76,0.802,0.758,0.0,0.0,0.285,0.26,0.578,0.704,0.542,2,0.0,0.0020000000000000018,0,0,1,0.5258302583025829,0.0020000000000000018,,0.912280701754386,0
2005-09-08 05:00:00+00:00,0.04,0.787,0.788,0.814,0.78,0.0,0.0,0.309,0.356,0.597,0.693,0.581,2,0.0,-0.0010000000000000009,0,0,1,0.53184165232358,-0.0010000000000000009,,1.15210355987055,0
2005-09-09 05:00:00+00:00,0.04,0.695,0.811,0.711,0.803,0.0,0.0,0.352,0.32,0.923,0.475,0.367,2,0.0,-0.1160000000000001,0,0,1,0.9591280653950953,-0.1160000000000001,,0.9090909090909092,0
2005-09-10 05:00:00+00:00,0.0,0.671,0.757,0.687,0.733,0.0,0.0,0.231,0.26,0.96,0.701,0.486,2,1.0,-0.08599999999999997,0,0,1,0.4753086419753087,-0.08599999999999997,,1.1255411255411256,0
2005-09-11 05:00:00+00:00,0.027,0.694,0.726,0.708,0.709,0.0,0.0,0.491,0.429,0.649,0.687,0.519,2,1.0,-0.03200000000000003,0,0,1,0.9460500963391136,-0.03200000000000003,,0.8737270875763747,0
2005-09-12 05:00:00+00:00,0.04,0.851,0.817,0.864,0.76,0.0,0.0,0.518,0.471,0.743,0.662,0.678,2,0.0,0.03400000000000003,1,0,1,0.7640117994100295,0.03400000000000003,,0.9092664092664092,0
2005-09-13 05:00:00+00:00,0.027,0.759,0.853,0.81,0.864,0.0,0.0,0.235,0.26,0.309,0.588,0.44,2,0.0,-0.09399999999999997,0,0,1,0.5340909090909091,-0.09399999999999997,,1.1063829787234043,0
2005-09-14 05:00:00+00:00,0.04,0.813,0.859,0.829,0.864,0.0,0.0,0.409,0.393,0.53,0.637,0.562,2,0.0,-0.04600000000000004,1,0,1,0.7277580071174377,-0.04600000000000004,,0.9608801955990222,0
2005-09-15 05:00:00+00:00,0.84,0.735,0.896,0.815,0.927,1.0,1.0,0.238,0.266,0.551,0.232,0.17,2,0.0,-0.16100000000000003,0,0,1,1.4,-0.16100000000000003,1.0,1.1176470588235294,0
2005-09-16 05:00:00+00:00,0.733,0.658,0.834,0.751,0.826,0.96,1.0,0.31,0.29,0.145,0.118,0.069,2,0.0,-0.17599999999999993,0,0,1,4.492753623188405,-0.17599999999999993,1.0416666666666667,0.9354838709677419,0
2005-09-17 05:00:00+00:00,0.733,0.665,0.834,0.723,0.829,0.832,1.0,0.402,0.459,0.035,0.174,0.114,2,1.0,-0.16899999999999993,0,0,1,3.5263157894736845,-0.16899999999999993,1.2019230769230769,1.1417910447761195,0
2005-09-18 05:00:00+00:00,0.04,0.687,0.815,0.74,0.806,0.0,0.0,0.126,0.205,0.819,0.37,0.264,2,1.0,-0.1279999999999999,0,0,1,0.47727272727272724,-0.1279999999999999,,1.626984126984127,0
2005-09-19 05:00:00+00:00,0.04,0.749,0.768,0.776,0.764,0.0,0.0,0.228,0.224,0.685,0.598,0.439,2,0.0,-0.019000000000000017,0,0,1,0.5193621867881549,-0.019000000000000017,,0.9824561403508771,0
2005-09-20 05:00:00+00:00,0.04,0.747,0.824,0.765,0.809,0.0,0.0,0.674,0.677,0.595,0.289,0.262,2,0.0,-0.07699999999999996,0,0,1,2.572519083969466,-0.07699999999999996,,1.0044510385756678,0
2005-09-21 05:00:00+00:00,0.0,0.742,0.803,0.746,0.776,0.0,0.0,0.356,0.332,0.727,0.622,0.53,2,0.0,-0.061000000000000054,0,0,1,0.6716981132075471,-0.061000000000000054,,0.9325842696629214,0
2005-09-22 05:00:00+00:00,0.027,0.782,0.789,0.778,0.778,0.0,0.0,0.497,0.489,0.595,0.618,0.611,2,0.0,-0.007000000000000006,0,0,1,0.8134206219312602,-0.007000000000000006,,0.9839034205231388,0
2005-09-23 05:00:00+00:00,0.707,0.762,0.809,0.804,0.753,0.08,0.105,0.494,0.453,0.771,0.379,0.424,2,0.0,-0.04700000000000004,0,0,1,1.1650943396226416,-0.04700000000000004,1.3125,0.917004048582996,0
2005-09-24 05:00:00+00:00,0.013,0.613,0.718,0.622,0.698,0.0,0.0,0.369,0.393,0.121,0.623,0.437,2,1.0,-0.10499999999999998,0,0,1,0.8443935926773455,-0.10499999999999998,,1.0650406504065042,0
2005-09-25 05:00:00+00:00,0.04,0.655,0.685,0.652,0.679,0.0,0.0,0.406,0.375,0.543,0.521,0.394,2,1.0,-0.030000000000000027,0,0,1,1.0304568527918783,-0.030000000000000027,,0.9236453201970443,0
2005-09-26 05:00:00+00:00,0.84,0.714,0.811,0.712,0.775,1.0,1.0,0.716,0.876,0.578,0.235,0.279,2,0.0,-0.09700000000000009,0,0,1,2.5663082437275984,-0.09700000000000009,1.0,1.223463687150838,0
2005-09-27 05:00:00+00:00,0.84,0.655,0.747,0.691,0.715,0.624,0.821,0.661,0.846,0.884,0.589,0.417,2,0.0,-0.09199999999999997,0,0,1,1.5851318944844126,-0.09199999999999997,1.3157051282051282,1.279878971255673,0
2005-09-28 05:00:00+00:00,0.027,0.652,0.7,0.668,0.69,0.0,0.0,0.35,0.266,0.469,0.589,0.415,2,0.0,-0.04799999999999993,0,0,1,0.8433734939759036,-0.04799999999999993,,0.7600000000000001,0
2005-09-29 05:00:00+00:00,0.84,0.701,0.701,0.66,0.666,1.0,1.0,1.0,1.0,0.552,0.352,0.352,2,0.0,0.0,0,0,1,2.8409090909090913,0.0,1.0,1.0,1
2005-09-30 05:00:00+00:00,0.04,0.578,0.661,0.6,0.626,0.0,0.0,0.256,0.224,0.768,0.534,0.339,2,0.0,-0.08300000000000007,0,0,1,0.7551622418879056,-0.08300000000000007,,0.875,0
2005-10-01 05:00:00+00:00,0.0,0.655,0.66,0.658,0.653,0.0,0.0,0.278,0.272,0.552,0.564,0.385,3,1.0,-0.0050000000000000044,0,0,1,0.7220779220779221,-0.0050000000000000044,,0.9784172661870504,0
2005-10-02 05:00:00+00:00,0.027,0.699,0.694,0.728,0.682,0.0,0.0,0.196,0.151,0.582,0.559,0.371,3,1.0,0.0050000000000000044,0,0,1,0.5283018867924528,0.0050000000000000044,,0.770408163265306,0
2005-10-03 05:00:00+00:00,0.04,0.681,0.707,0.707,0.717,0.0,0.0,0.175,0.121,0.484,0.485,0.313,3,0.0,-0.025999999999999912,0,0,1,0.5591054313099041,-0.025999999999999912,,0.6914285714285715,0
2005-10-04 05:00:00+00:00,0.04,0.689,0.735,0.719,0.734,0.0,0.0,0.198,0.157,0.55,0.434,0.288,3,0.0,-0.04600000000000004,0,0,1,0.6875000000000001,-0.04600000000000004,,0.7929292929292929,0
2005-10-05 05:00:00+00:00,0.04,0.714,0.755,0.754,0.751,0.0,0.0,0.192,0.181,0.517,0.401,0.271,3,0.0,-0.041000000000000036,0,0,1,0.7084870848708487,-0.041000000000000036,,0.9427083333333333,0
2005-10-06 05:00:00+00:00,0.04,0.718,0.838,0.755,0.846,0.0,0.0,0.329,0.29,0.557,0.268,0.22,3,0.0,-0.12,0,0,1,1.4954545454545456,-0.12,,0.8814589665653494,0
2005-10-07 05:00:00+00:00,0.707,0.742,0.862,0.755,0.856,0.304,0.4,0.48,0.471,0.513,0.293,0.257,3,0.0,-0.12,0,0,1,1.8677042801556418,-0.12,1.3157894736842106,0.98125,0
2005-10-08 05:00:00+00:00,0.84,0.673,0.773,0.728,0.739,1.0,1.0,0.632,0.653,0.483,0.077,0.047,3,1.0,-0.09999999999999998,0,0,1,13.446808510638299,-0.09999999999999998,1.0,1.0332278481012658,0
2005-10-09 05:00:00+00:00,0.867,0.557,0.738,0.596,0.706,1.0,1.0,0.503,0.846,0.009,0.111,0.074,3,1.0,-0.18099999999999994,0,0,1,6.797297297297297,-0.18099999999999994,1.0,1.6819085487077534,0
2005-10-10 05:00:00+00:00,0.813,0.523,0.734,0.546,0.707,1.0,1.0,0.332,0.58,0.07,0.047,0.039,3,0.0,-0.21099999999999997,0,0,1,8.512820512820513,-0.21099999999999997,1.0,1.7469879518072287,0
2005-10-11 05:00:00+00:00,0.813,0.517,0.719,0.547,0.661,1.0,1.0,0.787,0.701,0.102,0.069,0.03,3,0.0,-0.20199999999999996,0,0,1,26.233333333333334,-0.20199999999999996,1.0,0.8907242693773824,0
2005-10-12 05:00:00+00:00,0.813,0.512,0.701,0.492,0.641,1.0,1.0,0.905,0.924,0.157,0.073,0.089,3,0.0,-0.18899999999999995,0,0,1,10.168539325842698,-0.18899999999999995,1.0,1.0209944751381215,1
2005-10-13 05:00:00+00:00,0.813,0.557,0.72,0.552,0.665,1.0,1.0,0.73,0.804,0.182,0.213,0.133,3,0.0,-0.16299999999999992,0,0,1,5.488721804511278,-0.16299999999999992,1.0,1.1013698630136988,0
2005-10-14 05:00:00+00:00,0.84,0.553,0.751,0.582,0.715,1.0,1.0,0.577,0.495,0.185,0.097,0.044,3,0.0,-0.19799999999999995,0,0,1,13.113636363636363,-0.19799999999999995,1.0,0.8578856152512999,0
2005-10-15 05:00:00+00:00,0.84,0.541,0.73,0.569,0.659,1.0,1.0,0.68,0.64,0.996,0.046,0.046,3,1.0,-0.18899999999999995,0,0,1,14.782608695652176,-0.18899999999999995,1.0,0.9411764705882353,0
2005-10-16 05:00:00+00:00,0.04,0.54,0.696,0.489,0.617,0.0,0.0,1.0,1.0,0.754,0.32,0.355,3,1.0,-0.15599999999999992,0,0,1,2.8169014084507045,-0.15599999999999992,,1.0,1
2005-10-17 05:00:00+00:00,0.68,0.565,0.671,0.535,0.616,0.096,0.126,0.765,0.767,0.796,0.415,0.338,3,0.0,-0.1060000000000001,0,0,1,2.2633136094674553,-0.1060000000000001,1.3125,1.0026143790849673,0
2005-10-18 05:00:00+00:00,0.68,0.586,0.652,0.578,0.62,0.112,0.147,0.541,0.647,0.723,0.271,0.23,3,0.0,-0.06600000000000006,0,0,1,2.3521739130434782,-0.06600000000000006,1.3125,1.1959334565619224,0
2005-10-19 05:00:00+00:00,0.04,0.592,0.673,0.584,0.641,0.0,0.0,0.576,0.568,0.679,0.421,0.32,3,0.0,-0.08100000000000007,0,0,1,1.7999999999999998,-0.08100000000000007,,0.986111111111111,0
2005-10-20 05:00:00+00:00,0.04,0.521,0.636,0.505,0.595,0.0,0.0,0.548,0.544,0.827,0.424,0.314,3,0.0,-0.11499999999999999,0,0,1,1.7452229299363058,-0.11499999999999999,,0.9927007299270073,0
2005-10-21 05:00:00+00:00,0.04,0.53,0.592,0.539,0.576,0.0,0.0,0.174,0.145,0.818,0.423,0.217,3,0.0,-0.061999999999999944,0,0,1,0.8018433179723502,-0.061999999999999944,,0.8333333333333334,0
2005-10-22 05:00:00+00:00,0.813,0.455,0.604,0.46,0.579,1.0,1.0,0.738,0.659,0.178,0.09,0.069,3,1.0,-0.14899999999999997,0,0,1,10.695652173913043,-0.14899999999999997,1.0,0.8929539295392954,0
2005-10-23 05:00:00+00:00,0.84,0.442,0.619,0.437,0.567,1.0,1.0,0.841,0.81,0.985,0.054,0.042,3,1.0,-0.177,0,0,1,20.023809523809522,-0.177,1.0,0.9631391200951249,0
2005-10-24 05:00:00+00:00,0.707,0.464,0.564,0.467,0.558,0.384,0.505,0.639,0.532,0.125,0.219,0.119,3,0.0,-0.09999999999999992,0,0,1,5.369747899159664,-0.09999999999999992,1.3151041666666667,0.8325508607198748,0
2005-10-25 05:00:00+00:00,0.84,0.451,0.564,0.433,0.515,1.0,1.0,1.0,1.0,0.108,0.033,0.021,3,0.0,-0.11299999999999993,0,0,1,47.61904761904761,-0.11299999999999993,1.0,1.0,1
2005-10-26 05:00:00+00:00,0.68,0.444,0.555,0.411,0.519,0.208,0.274,0.823,0.852,0.833,0.27,0.17,3,0.0,-0.11100000000000004,0,0,1,4.841176470588235,-0.11100000000000004,1.3173076923076925,1.0352369380315918,0
2005-10-27 05:00:00+00:00,0.04,0.455,0.545,0.469,0.52,0.0,0.0,0.424,0.399,0.855,0.318,0.175,3,0.0,-0.09000000000000002,0,0,1,2.422857142857143,-0.09000000000000002,,0.9410377358490567,0
2005-10-28 05:00:00+00:00,0.04,0.426,0.526,0.44,0.502,0.0,0.0,0.231,0.218,0.995,0.274,0.149,3,0.0,-0.10000000000000003,0,0,1,1.5503355704697988,-0.10000000000000003,,0.9437229437229436,0
2005-10-29 05:00:00+00:00,0.973,0.38,0.537,0.371,0.507,1.0,1.0,0.426,0.429,0.954,0.163,0.099,3,1.0,-0.15700000000000003,0,0,1,4.303030303030303,-0.15700000000000003,1.0,1.0070422535211268,0
2005-10-30 05:00:00+00:00,0.04,0.59,0.561,0.578,0.519,0.0,0.0,0.465,0.423,0.838,0.408,0.284,3,1.0,0.028999999999999915,0,0,1,1.637323943661972,0.028999999999999915,,0.9096774193548386,0
2005-10-31 05:00:00+00:00,0.04,0.613,0.615,0.602,0.58,0.0,0.0,0.374,0.326,0.7,0.395,0.313,3,0.0,-0.0020000000000000018,0,0,1,1.194888178913738,-0.0020000000000000018,,0.8716577540106952,0
2005-11-01 05:00:00+00:00,0.04,0.627,0.641,0.613,0.617,0.0,0.0,0.616,0.574,0.588,0.387,0.307,3,0.0,-0.014000000000000012,0,0,1,2.006514657980456,-0.014000000000000012,,0.9318181818181818,0
2005-11-02 05:00:00+00:00,0.68,0.508,0.597,0.508,0.563,0.032,0.042,0.503,0.58,0.817,0.367,0.244,3,0.0,-0.08899999999999997,0,0,1,2.0614754098360657,-0.08899999999999997,1.3125,1.1530815109343935,0
2005-11-03 05:00:00+00:00,0.04,0.56,0.56,0.516,0.534,0.0,0.0,0.886,0.876,0.641,0.369,0.317,3,0.0,0.0,0,0,1,2.7949526813880126,0.0,,0.9887133182844243,1
2005-11-04 05:00:00+00:00,0.04,0.551,0.639,0.568,0.627,0.0,0.0,0.385,0.32,0.58,0.343,0.183,3,0.0,-0.08799999999999997,0,0,1,2.1038251366120218,-0.08799999999999997,,0.8311688311688311,0
2005-11-05 05:00:00+00:00,0.04,0.622,0.657,0.654,0.655,0.0,0.0,0.143,0.109,0.541,0.336,0.186,3,1.0,-0.03500000000000003,0,0,1,0.7688172043010753,-0.03500000000000003,,0.7622377622377623,0
2005-11-06 05:00:00+00:00,0.707,0.542,0.665,0.595,0.672,0.128,0.168,0.626,0.677,0.497,0.132,0.068,3,1.0,-0.123,0,0,1,9.205882352941176,-0.123,1.3125,1.0814696485623003,0
2005-11-07 05:00:00+00:00,0.707,0.538,0.648,0.548,0.605,0.208,0.274,0.608,0.628,0.727,0.345,0.277,3,0.0,-0.10999999999999999,0,0,1,2.194945848375451,-0.10999999999999999,1.3173076923076925,1.0328947368421053,0
2005-11-08 05:00:00+00:00,0.04,0.542,0.614,0.526,0.581,0.0,0.0,0.444,0.459,0.767,0.296,0.24,3,0.0,-0.07199999999999995,0,0,1,1.85,-0.07199999999999995,,1.0337837837837838,0
2005-11-09 05:00:00+00:00,0.813,0.528,0.528,0.53,0.51,0.688,0.905,0.667,0.894,0.321,0.274,0.162,3,0.0,0.0,0,0,1,4.117283950617284,0.0,1.3154069767441863,1.3403298350824586,0
2005-11-10 05:00:00+00:00,0.813,0.544,0.558,0.568,0.505,1.0,1.0,0.756,0.937,0.753,0.126,0.181,3,0.0,-0.014000000000000012,0,0,1,4.176795580110498,-0.014000000000000012,1.0,1.2394179894179895,0
2005-11-11 05:00:00+00:00,0.04,0.392,0.495,0.36,0.467,0.0,0.0,0.54,0.556,0.839,0.316,0.225,3,0.0,-0.10299999999999998,0,0,1,2.4,-0.10299999999999998,,1.0296296296296297,0
2005-11-12 05:00:00+00:00,0.0,0.448,0.471,0.46,0.449,0.0,0.0,0.235,0.181,0.741,0.347,0.163,3,1.0,-0.022999999999999965,0,0,1,1.4417177914110428,-0.022999999999999965,,0.7702127659574468,0
2005-11-13 05:00:00+00:00,0.04,0.559,0.549,0.546,0.526,0.0,0.0,0.51,0.526,0.572,0.319,0.193,3,1.0,0.010000000000000009,0,0,1,2.6424870466321244,0.010000000000000009,,1.031372549019608,0
2005-11-14 05:00:00+00:00,0.707,0.566,0.588,0.566,0.563,0.208,0.274,0.474,0.447,0.717,0.314,0.235,3,0.0,-0.02200000000000002,0,0,1,2.0170212765957447,-0.02200000000000002,1.3173076923076925,0.9430379746835443,0
2005-11-15 05:00:00+00:00,0.707,0.485,0.567,0.538,0.546,0.56,0.737,0.344,0.314,0.25,0.041,0.039,3,0.0,-0.08199999999999996,0,0,1,8.82051282051282,-0.08199999999999996,1.3160714285714283,0.9127906976744187,0
2005-11-16 05:00:00+00:00,0.84,0.624,0.69,0.627,0.68,0.832,1.0,0.813,1.0,0.537,0.18,0.125,3,0.0,-0.06599999999999995,0,0,1,6.504,-0.06599999999999995,1.2019230769230769,1.2300123001230012,0
2005-11-17 05:00:00+00:00,0.84,0.47,0.534,0.482,0.484,1.0,1.0,0.544,0.695,0.821,0.308,0.21,3,0.0,-0.06400000000000006,0,0,1,2.5904761904761906,-0.06400000000000006,1.0,1.2775735294117645,0
2005-11-18 05:00:00+00:00,0.027,0.358,0.476,0.352,0.457,0.0,0.0,0.408,0.465,0.821,0.335,0.187,3,0.0,-0.118,0,0,1,2.1818181818181817,-0.118,,1.1397058823529413,0
2005-11-19 05:00:00+00:00,0.04,0.377,0.451,0.377,0.452,0.0,0.0,0.218,0.218,0.615,0.316,0.133,3,1.0,-0.07400000000000001,0,0,1,1.639097744360902,-0.07400000000000001,,1.0,0
2005-11-20 05:00:00+00:00,0.04,0.491,0.508,0.478,0.477,0.0,0.0,0.35,0.363,0.647,0.311,0.197,3,1.0,-0.017000000000000015,0,0,1,1.7766497461928932,-0.017000000000000015,,1.0371428571428571,0
